,timestamp_level_MU,volume_MU,mean_vwap_15_MU,hour_MU,minute_MU,day_of_week_MU,minutes_since_open_MU,session_progress_MU,timestamp_level_SPY_MU,mean_vwap_15_SPY_MU,pct_change_MU,10th_ptile_lag_10days_MU,change_lag_1010th_ptile_MU,30th_ptile_lag_10days_MU,change_lag_1030th_ptile_MU,50th_ptile_lag_10days_MU,change_lag_1050th_ptile_MU,70th_ptile_lag_10days_MU,change_lag_1070th_ptile_MU,90th_ptile_lag_10days_MU,change_lag_1090th_ptile_MU,rolling_avg_vol_10_MU,relative_volume_10_MU,volatility_10_MU,rolling_mean_10_MU,rolling_std_10_MU,z_score_10_MU,bb_width_10_MU,efficiency_ratio_10_MU,skew_10_MU,volume_force_10_MU,rsi_10_MU,rsi_divergence_10_MU,session_adj_rel_volume_10_MU,weekday_adj_vol_10_MU,10th_ptile_lag_25days_MU,change_lag_2510th_ptile_MU,30th_ptile_lag_25days_MU,change_lag_2530th_ptile_MU,50th_ptile_lag_25days_MU,change_lag_2550th_ptile_MU,70th_ptile_lag_25days_MU,change_lag_2570th_ptile_MU,90th_ptile_lag_25days_MU,change_lag_2590th_ptile_MU,rolling_avg_vol_25_MU,relative_volume_25_MU,volatility_25_MU,rolling_mean_25_MU,rolling_std_25_MU,z_score_25_MU,bb_width_25_MU,efficiency_ratio_25_MU,skew_25_MU,volume_force_25_MU,rsi_25_MU,rsi_divergence_25_MU,session_adj_rel_volume_25_MU,weekday_adj_vol_25_MU,10th_ptile_lag_50days_MU,change_lag_5010th_ptile_MU,30th_ptile_lag_50days_MU,change_lag_5030th_ptile_MU,50th_ptile_lag_50days_MU,change_lag_5050th_ptile_MU,70th_ptile_lag_50days_MU,change_lag_5070th_ptile_MU,90th_ptile_lag_50days_MU,change_lag_5090th_ptile_MU,rolling_avg_vol_50_MU,relative_volume_50_MU,volatility_50_MU,rolling_mean_50_MU,rolling_std_50_MU,z_score_50_MU,bb_width_50_MU,efficiency_ratio_50_MU,skew_50_MU,volume_force_50_MU,rsi_50_MU,rsi_divergence_50_MU,session_adj_rel_volume_50_MU,weekday_adj_vol_50_MU,mm_diff_10_25_MU,risk_adj_mm_diff_10_25_MU,mm_diff_10_50_MU,risk_adj_mm_diff_10_50_MU,mm_diff_25_50_MU,risk_adj_mm_diff_25_50_MU,15th_ptile_lead_15days_MU,change_lead_15_15th_ptile_MU,85th_ptile_lead_15days_MU,change_lead_15_85th_ptile_MU,days_since_earnings_MU,days_before_earnings_MU,volatility_10_x_earn_prox_MU,relative_volume_10_x_earn_prox_MU,z_score_10_x_earn_prox_MU,bb_width_10_x_earn_prox_MU,efficiency_ratio_10_x_earn_prox_MU,rsi_10_x_earn_prox_MU,change_lag_10_50th_ptile_x_earn_prox_MU,volatility_Mon_Interact_MU,volatility_Fri_Interact_MU,relative_volume_Mon_Interact_MU,relative_volume_Fri_Interact_MU,z_score_Mon_Interact_MU,z_score_Fri_Interact_MU,bb_width_Mon_Interact_MU,bb_width_Fri_Interact_MU,efficiency_ratio_Mon_Interact_MU,efficiency_ratio_Fri_Interact_MU,rsi_Mon_Interact_MU,rsi_Fri_Interact_MU,pct_chg_50th_Mon_Interact_MU,pct_chg_50th_Fri_Interact_MU,is_open_30m_MU,is_close_30m_MU,is_mid_day_MU,volatility_Open30m_MU,volatility_Close30m_MU,volatility_MidDay_MU,relative_volume_Open30m_MU,relative_volume_Close30m_MU,relative_volume_MidDay_MU,z_score_Open30m_MU,z_score_Close30m_MU,z_score_MidDay_MU,bb_width_Open30m_MU,bb_width_Close30m_MU,bb_width_MidDay_MU,efficiency_ratio_Open30m_MU,efficiency_ratio_Close30m_MU,efficiency_ratio_MidDay_MU,rsi_Open30m_MU,rsi_Close30m_MU,rsi_MidDay_MU,pct_chg_50th_Open30m_MU,pct_chg_50th_Close30m_MU,pct_chg_50th_MidDay_MU
865,2026-01-05 11:15:00,677097.0,0.45827162339810174,11,15,0,105,0.2692307692307692,2026-01-05 11:15:00-05:00,688.5732925828263,-0.0026750743252151876,0.38802042584869956,0.18105025629963914,0.4021599885881969,0.1395256524819577,0.41471082325523484,0.10503897583607864,0.4199186196844367,0.09133437269937396,0.4513312616834955,0.01537753376249233,959104.323076923,0.7059680409194599,0.005839410881759565,0.41381422762187436,0.021807926633684898,2.0385888362059013,0.10539959807091043,0.2914811243678798,4.33170629944373,-0.001888516980686112,63.28287661808026,1.0,0.7331206578779005,0.7904157438988532,0.33965655308219994,0.34922061488151496,0.3498411702302581,0.3099419462165558,0.3692722856385003,0.24101277355736223,0.40079359676992726,0.14341054121473235,0.42375146116655255,0.08146322879104193,809238.8892307692,0.8367084293781554,0.007690644458120026,0.3769641102018337,0.03473220584825713,2.340983280805589,0.18427327646475872,0.1495025847283207,9.2583652010694,-0.0022382572371206283,59.024964555987474,1.0,0.8688895228157766,1.0043685221715593,0.3320872271834143,0.37997365115459497,0.3449421281944453,0.3285464022526472,0.35690815337901527,0.284004355348656,0.3781386869284432,0.21191414483549634,0.4192719762991152,0.09301753826533722,877410.3179190751,0.7716993818876536,0.007686497793045216,0.36793167814693395,0.03556051285225223,2.5404567596230856,0.1932995442596878,,7.3550576403642465,-0.0020643532032720924,56.81468888169428,1.0,0.801380127344871,1.0092518553552037,0.12304887039699666,15.999812638208462,0.1619539069897251,21.069921744628854,0.03464233624933483,4.506907720793129,0.482194650703993,0.05220272450757713,0.5682004127877212,0.23987692839127417,193.84305555555557,90.0,6.416935034900622e-05,0.007757890559554504,0.022402075123141775,0.0011582373414385763,0.0032030892787679103,0.6954162265723106,0.001154274459737128,0.005839410881759565,0.0,0.7059680409194599,0.0,2.0385888362059013,0.0,0.10539959807091043,0.0,0.2914811243678798,0.0,63.28287661808026,0.0,0.10503897583607864,0.0,0,0,1,0.0,0.0,0.005839410881759565,0.0,0.0,0.7059680409194599,0.0,0.0,2.0385888362059013,0.0,0.0,0.10539959807091043,0.0,0.0,0.2914811243678798,0.0,0.0,63.28287661808026,0.0,0.0,0.10503897583607864
866,2026-01-05 11:30:00,809359.0,0.45667270532457777,11,30,0,120,0.3076923076923077,2026-01-05 11:30:00-05:00,688.7317126027581,-0.00348901828498116,0.3882583624724668,0.1762082918612282,0.40222639569933943,0.13536234868568012,0.41474215144136994,0.10110029505678382,0.42006966583244504,0.08713564075043861,0.4514596553477654,0.011547100422066943,957490.5692307692,0.8452918765040418,0.005839650957026853,0.41416334505450697,0.021790202788031406,1.9508473915359656,0.10522516320300462,0.27698269082004917,4.331305004948657,-0.0029492388132686385,62.6604154364065,1.0,0.9428255545622005,0.7904482402028172,0.3398442045357572,0.3437707609238582,0.35004514069180165,0.3046108979603196,0.36933487908157503,0.23647326908356364,0.40083015660539917,0.13931723399283377,0.42403572880751567,0.0769675154705587,809478.6338461539,0.9998522087660481,0.00769156031870779,0.37714661789158843,0.0348472773362736,2.282132020403447,0.18479432498207116,0.14687054941026392,9.257421536703077,-0.003488502638663542,58.78106719920669,1.0,1.1152197713159768,1.0044881300340807,0.3321098635016575,0.3750651682234623,0.34494343607724576,0.32390605983965337,0.35693788864598935,0.2794178478976361,0.3782312961146067,0.2073900547515845,0.4193454761606753,0.08901307224213446,877179.0092378752,0.9226839578653396,0.007682722595355087,0.36803599679041105,0.03567229046830647,2.4847495737039145,0.19385218173982643,,7.3586463474491,-0.003219261200250956,56.66859023404543,1.0,1.0291474914651866,1.0087561646810266,0.12294336368314081,15.984190279846331,0.1619448779020229,21.079100005502408,0.034731506040483695,4.520728896482881,0.48223870864184387,0.055983208585008826,0.5684766096288238,0.24482283044435957,193.85347222222222,90.0,6.417198853875662e-05,0.009288921719824636,0.02143788342347215,0.0011563204747582928,0.0030437658331873537,0.6885759938066649,0.001110992253371251,0.005839650957026853,0.0,0.8452918765040418,0.0,1.9508473915359656,0.0,0.10522516320300462,0.0,0.27698269082004917,0.0,62.6604154364065,0.0,0.10110029505678382,0.0,0,0,1,0.0,0.0,0.005839650957026853,0.0,0.0,0.8452918765040418,0.0,0.0,1.9508473915359656,0.0,0.0,0.10522516320300462,0.0,0.0,0.27698269082004917,0.0,0.0,62.6604154364065,0.0,0.0,0.10110029505678382
867,2026-01-05 11:45:00,661188.0,0.45659173414308246,11,45,0,135,0.34615384615384615,2026-01-05 11:45:00-05:00,689.0661334883763,-0.00017730681197103415,0.3886595529166252,0.17478582661013356,0.40231823431883135,0.13490191394417425,0.4148089751211813,0.1007277120985505,0.42018564080608556,0.08664287829340224,0.4517457121692272,0.010727322569560766,956623.8923076923,0.691168185654444,0.005824396464389643,0.41449374036392606,0.02178095815171907,1.9327888831113613,0.1050966807488835,0.26711892149832067,4.3783317164664215,-0.00012254882753419334,62.62897805286637,1.0,0.8240851444341448,0.7883834101386573,0.3398442045357572,0.3435325012142189,0.3501011951166399,0.3041707383802678,0.36939892719363343,0.23603968644918089,0.40091817374477273,0.13886514516987675,0.4251849030367431,0.07386628942379281,809894.4123076923,0.8163879018698597,0.007692821709362173,0.37732547811210143,0.03495663688085851,2.2675595567485924,0.1852863848779015,0.14651694147296523,9.256102984046464,-0.00014475113621226628,58.76873165729687,1.0,0.9733855753063712,1.0046528627914357,0.3321324998199006,0.37472765956559523,0.3449447439600462,0.32366630348183517,0.35696762391296344,0.27908444227538565,0.3783726259774593,0.2067250715179456,0.4194337590827308,0.08859080666661953,877100.785467128,0.753833551349362,0.007679368511271183,0.36813823059494877,0.03577854890071223,2.472249609496401,0.19437562267244268,,7.361333785756751,-0.00013365982374655824,56.66120024587476,1.0,0.8988015419934701,1.0083157670284362,0.12292956092897532,15.97977511676501,0.16203528648951332,21.100079551032152,0.034824736048614365,4.534843717618358,0.48225079235139445,0.056196939825176935,0.5686187982316264,0.2453549981556126,193.86388888888888,90.0,6.400435675153454e-05,0.007595254787411474,0.021239438275949027,0.0011549085796580605,0.00293537276371781,0.6882305280534767,0.0011068979351489066,0.005824396464389643,0.0,0.691168185654444,0.0,1.9327888831113613,0.0,0.1050966807488835,0.0,0.26711892149832067,0.0,62.62897805286637,0.0,0.1007277120985505,0.0,0,0,1,0.0,0.0,0.005824396464389643,0.0,0.0,0.691168185654444,0.0,0.0,1.9327888831113613,0.0,0.0,0.1050966807488835,0.0,0.0,0.26711892149832067,0.0,0.0,62.62897805286637,0.0,0.0,0.1007277120985505
868,2026-01-05 12:00:00,1161165.0,0.4532676644354322,12,0,0,150,0.38461538461538464,2026-01-05 12:00:00-05:00,688.973516671648,-0.00728017933545988,0.38884486603416074,0.16567737940922642,0.4024341165151209,0.12631520498436993,0.41486979515801137,0.09255402472189196,0.42028810842365,0.07846892488934959,0.45179955330651966,0.0032494745029473583,954558.3615384615,1.2164421231705,0.005818041305296598,0.4148162734193147,0.02178106860065193,1.7653583357690084,0.10501549720367244,0.26708560654319907,4.401840030340162,-0.008855916807888817,61.355512788891275,1.0,1.5439457717164038,0.7875231833274535,0.3400252816320363,0.33304106759315294,0.3501185295757083,0.29461204176975525,0.36949676849451685,0.22671618017725229,0.40101565766374986,0.13029916855639453,0.4257524177123747,0.06462734109861462,810283.8092307693,1.433034927727773,0.007690650200902347,0.3775064234966801,0.03506207358354488,2.1607746831695627,0.1857561694382836,0.14744910292303068,9.261864277963273,-0.010432751267835974,58.265223947922294,1.0,1.818852023654481,1.0043692721567943,0.33215513613814374,0.3646263902627645,0.3449502627845075,0.3140087523823433,0.3569810049328979,0.26972488219823737,0.37866001583905395,0.19703070162044667,0.41952891316403446,0.08042056271388857,876852.0380184331,1.3242428022680721,0.007674951308952817,0.3682401355529535,0.03588372801362326,2.369528853027701,0.1948930849688063,,7.36573670047228,-0.009640725084203503,56.35901550915296,1.0,1.6807697105710144,1.0077357799191804,0.12279681591902158,15.96702654667791,0.1621621022552583,21.128746714796286,0.0350600266923769,4.568110634327992,0.4823640209600298,0.0641924381719101,0.5687284457735452,0.25472979962496384,193.87430555555557,90.0,6.393451983842417e-05,0.013367495859016485,0.019399542151307785,0.0011540164527876094,0.00293500666530988,0.6742364042735306,0.0010170771947460655,0.005818041305296598,0.0,1.2164421231705,0.0,1.7653583357690084,0.0,0.10501549720367244,0.0,0.26708560654319907,0.0,61.355512788891275,0.0,0.09255402472189196,0.0,0,0,1,0.0,0.0,0.005818041305296598,0.0,0.0,1.2164421231705,0.0,0.0,1.7653583357690084,0.0,0.0,0.10501549720367244,0.0,0.0,0.26708560654319907,0.0,0.0,61.355512788891275,0.0,0.0,0.09255402472189196
869,2026-01-05 12:15:00,511785.0,0.4534196853896657,12,15,0,165,0.4230769230769231,2026-01-05 12:15:00-05:00,688.522520057234,0.00033538892394369135,0.3895960463179612,0.16382003789539512,0.4025023616580037,0.1265019254096333,0.41491638863475033,0.0927977245767694,0.4205455976575863,0.07817009122241698,0.4518199082481306,0.003540740707371663,954129.5923076923,0.5363894004819391,0.005839516931854387,0.41512435921459434,0.021756151590536885,1.7602068093572396,0.10481751363229573,0.25397797595908045,4.359960003652846,0.00017989906384243925,61.39169262666409,1.0,0.722062654494918,0.7904300987141396,0.3400736211034691,0.333298607279247,0.3504032465457021,0.29399396226920366,0.3695708864295366,0.22688150511584176,0.4010911354822953,0.13046548596604488,0.4259346276170478,0.06452881731261668,811466.4507692307,0.630691508582829,0.007696135763722422,0.3776832240359403,0.03515393214273195,2.1544236088930346,0.18615564528959172,0.14260006535418504,9.2437904275152,0.00021152694640401838,58.28162066332984,1.0,0.8490078000153467,1.0050856655166591,0.33217777245638686,0.3649910469226151,0.34496420349229073,0.314396336777589,0.3569943859528324,0.2701031255140618,0.37878882997905156,0.19702496352582918,0.41957538902569697,0.08066320677806949,877179.2105868815,0.5834440600314587,0.007674849227086169,0.3683379808105858,0.03597885515373222,2.3647696463808714,0.19535783453313763,,7.359822781737061,0.0001956806754752894,56.3696735331649,1.0,0.7854054654269637,1.0077223763749283,0.1226977120500519,15.942768659099926,0.16224905757921593,21.14035765114507,0.03522884664736964,4.5901679114476375,0.48258735756255944,0.06432819992768342,0.5688919403653147,0.2546696993898995,193.88472222222222,90.0,6.41705157346636e-05,0.005894389016285045,0.01934293197095868,0.001151840809146107,0.002790966768781104,0.6746339849083967,0.001019755215129334,0.005839516931854387,0.0,0.5363894004819391,0.0,1.7602068093572396,0.0,0.10481751363229573,0.0,0.25397797595908045,0.0,61.39169262666409,0.0,0.0927977245767694,0.0,0,0,1,0.0,0.0,0.005839516931854387,0.0,0.0,0.5363894004819391,0.0,0.0,1.7602068093572396,0.0,0.0,0.10481751363229573,0.0,0.0,0.25397797595908045,0.0,0.0,61.39169262666409,0.0,0.0,0.0927977245767694
870,2026-01-05 12:30:00,728849.0,0.45194166332261315,12,30,0,180,0.46153846153846156,2026-01-05 12:30:00-05:00,688.4206658293349,-0.0032597218750710644,0.3902307708455365,0.15813948331999542,0.40253331555175886,0.12274349938744691,0.4149535974300995,0.08913783642698606,0.4207264104253215,0.0741937090798162,0.4518984724351441,9.557652902946616e-05,951274.7692307692,0.7661813637603048,0.005839429829146905,0.41543289224667646,0.021728113401746404,1.6802549950334065,0.10460468493113274,0.26085336052347863,4.359682276035977,-0.002497538151721246,60.833683391480335,1.0,1.0903350176588953,0.7904183085947724,0.34019487958922406,0.32847873509536724,0.3505880851647168,0.2890959004219365,0.36959493543600175,0.22280264146333353,0.40114704326720546,0.1266234437170542,0.4264220608234332,0.05984587769662026,811741.1553846154,0.8978835127001293,0.007696137500148553,0.37785998098966184,0.03524547553639586,2.101877792979461,0.18655310067016684,0.1406076326378238,9.243903055755034,-0.0029268505276142595,58.05916507855708,1.0,1.2777573065347996,1.0050858922872188,0.33220040877463,0.3604488476990934,0.34497814420007394,0.3100588281340644,0.35706625275544424,0.2657081419345148,0.3788781426234498,0.19284174112883024,0.4196501107281326,0.07694875270842103,876759.2172413793,0.8312989309576219,0.007670427043683194,0.3684357758733204,0.03607366034709449,2.3148714781315127,0.19582061628834727,,7.364030815463232,-0.0027098033099657503,56.235939568424776,1.0,1.183002324824308,1.0071417352397403,0.12272533426517143,15.946354163085385,0.16211933843633916,21.13563397618766,0.03508783757600987,4.574430781517655,0.48273478354882654,0.06813516594116725,0.5690697970520725,0.2591664881443976,193.89513888888888,90.0,6.416955856205391e-05,0.008419575425937416,0.01846434060476271,0.00114950203221025,0.0028665204453129523,0.6685020152909927,0.0009795366640328138,0.005839429829146905,0.0,0.7661813637603048,0.0,1.6802549950334065,0.0,0.10460468493113274,0.0,0.26085336052347863,0.0,60.833683391480335,0.0,0.08913783642698606,0.0,0,0,1,0.0,0.0,0.005839429829146905,0.0,0.0,0.7661813637603048,0.0,0.0,1.6802549950334065,0.0,0.0,0.10460468493113274,0.0,0.0,0.26085336052347863,0.0,0.0,60.833683391480335,0.0,0.0,0.08913783642698606
871,2026-01-05 12:45:00,805008.0,0.45222857832760005,12,45,0,195,0.5,2026-01-05 12:45:00-05:00,688.5007155239232,0.0006348496460306663,0.3906673875644486,0.15757954905564187,0.4025670738921567,0.12336206226529879,0.41500801056518555,0.08968638391274678,0.4210267511784568,0.0741088946529149,0.4519945041308785,0.0005178695638604015,950705.6,0.8467479312207691,0.005831872257484096,0.41574360895061985,0.021670043334183674,1.6836592716649783,0.1042471507325446,0.25090748454874484,4.375727089276048,0.0005375576244127042,60.90319960089176,1.0,1.2701218968311536,0.7893953246416158,0.34019487958922406,0.32932211935010186,0.35065067163918096,0.2896840499793556,0.36964720292525205,0.22340592529533393,0.4012789121954681,0.1269682123423265,0.42660735338687233,0.06005809496090167,812262.1753846154,0.9910691700236066,0.007695296076573704,0.378031757645565,0.03533404832127363,2.099867527417265,0.18693693112631096,0.13992637870894717,9.251489654928285,0.0006291799117813929,58.09031340671573,1.0,1.4866037550354099,1.004976005611662,0.3322230450928731,0.36121977390574866,0.34499208490785715,0.3108375470364323,0.35713811955805613,0.2662568165146148,0.3789500256562927,0.19337260248075802,0.41979158404608785,0.07726928198243971,876589.4006888634,0.9183410150378142,0.007666963085453545,0.36853164945248146,0.036163783288126514,2.314385312186029,0.19625876551907642,,7.367001201553171,0.0005830084683321991,56.25611644911832,1.0,1.3775115225567212,1.006686910901755,0.12271378568798774,15.946597046676013,0.1620378442904416,21.134553862385804,0.03502589805500291,4.568418768241784,0.4829242939786352,0.06787654987341106,0.5692214846644943,0.25870303634845276,193.90555555555557,90.0,6.408650832400105e-05,0.009304922321107353,0.018501750238076688,0.0011455730849730178,0.0027572251049312623,0.6692659296801293,0.0009855646583818327,0.005831872257484096,0.0,0.8467479312207691,0.0,1.6836592716649783,0.0,0.1042471507325446,0.0,0.25090748454874484,0.0,60.90319960089176,0.0,0.08968638391274678,0.0,0,0,1,0.0,0.0,0.005831872257484096,0.0,0.0,0.8467479312207691,0.0,0.0,1.6836592716649783,0.0,0.0,0.1042471507325446,0.0,0.0,0.25090748454874484,0.0,0.0,60.90319960089176,0.0,0.0,0.08968638391274678
872,2026-01-05 13:00:00,668785.0,0.45326325575829174,13,0,0,210,0.5384615384615384,2026-01-05 13:00:00-05:00,688.4801805359324,0.0022879523326855278,0.3907330691204042,0.160033003550613,0.4026159312359343,0.1257956295144166,0.4150660300786204,0.09202686539401003,0.4216751030546603,0.07491111634242428,0.4522527276353667,0.0022344323454025965,950962.9153846154,0.7032713780742028,0.005826348131037997,0.4160485021500998,0.021623332629194674,1.7210461609394359,0.10394621068191477,0.2444033143935971,4.395268175948125,0.001609051389975838,61.15376135695966,1.0,1.000809268797904,0.7886475854256747,0.3403545073148407,0.33173866076939074,0.3508476909522196,0.29190890362741373,0.36972735420021613,0.22593919711128255,0.40136836840087214,0.12929491071799876,0.42699797987489957,0.06151147574770092,813129.7707692308,0.8224824917765846,0.007694346328319389,0.3782053457786877,0.03542100128876545,2.1190228183473265,0.18731094990652278,0.14043337154473204,9.25305864265843,0.0018818007356532422,58.20260181472404,1.0,1.1704558536820628,1.0048519721505111,0.3322312140454504,0.36430063340250657,0.3450096846553303,0.3137696589911914,0.3571581519351713,0.2690827671226295,0.37956454444556503,0.19416647943337118,0.41980898034341174,0.07968928008046365,876507.3119266055,0.7630113187874933,0.007662564052578692,0.36862763216908134,0.036253981377349635,2.3345194203163606,0.19669703632374871,,7.371042666148155,0.0017457335266853062,56.328835976032906,1.0,1.0858237998129712,1.006109309475169,0.12262732352189533,15.937328304362897,0.16213511529749464,21.159381400920378,0.0351922592188972,4.592752370801247,0.48310851961867574,0.06584531942800886,0.5694694026226136,0.2563767201246293,193.91597222222222,90.0,6.40258036377802e-05,0.007728256901914317,0.01891259517515864,0.0011422660514496129,0.0026857507076219465,0.6720193555709854,0.0010112842350990113,0.005826348131037997,0.0,0.7032713780742028,0.0,1.7210461609394359,0.0,0.10394621068191477,0.0,0.2444033143935971,0.0,61.15376135695966,0.0,0.09202686539401003,0.0,0,0,1,0.0,0.0,0.005826348131037997,0.0,0.0,0.7032713780742028,0.0,0.0,1.7210461609394359,0.0,0.0,0.10394621068191477,0.0,0.0,0.2444033143935971,0.0,0.0,61.15376135695966,0.0,0.0,0.09202686539401003
873,2026-01-05 13:15:00,580407.0,0.45245130398667344,13,15,0,225,0.5769230769230769,2026-01-05 13:15:00-05:00,688.0558789566936,-0.0017913469960407769,0.3911322772002748,0.1567731183560719,0.40272251079837085,0.12348153345021248,0.4151529847081644,0.08984234885057664,0.4220591152481571,0.07200931727454038,0.45254938984056925,-0.000216740661014631,949663.0961538461,0.611171480023452,0.005813106872129618,0.4163469730618422,0.021599268538851094,1.6715534074632923,0.10375609737238484,0.23880750553402183,4.429948208480941,-0.0010948201948058065,60.84539479310163,1.0,0.8227308384931086,0.7868552642956586,0.34040938040236063,0.32913876654010044,0.350927928177926,0.289299789663003,0.3698580084234663,0.22331082113177486,0.4014242024748228,0.1271151594678725,0.4272928545955964,0.05887870372858865,813585.9984615385,0.7133935454856998,0.007694643125299005,0.3783805812599773,0.03551016917986939,2.085901713154512,0.1876955157773866,0.14168429138293626,9.25056840947721,-0.0012779353847006875,58.08010931819738,1.0,0.9603374650769037,1.004890732692027,0.33223938299802774,0.36182321284096325,0.34502728440280334,0.3113493466750228,0.35717818431228643,0.26673835037777177,0.3798756161067859,0.19105118834341286,0.4198337200417327,0.0776916726500636,876269.3711340206,0.662361391507806,0.007658460645279818,0.3687245801915203,0.03634623967616406,2.303586960883364,0.19714573765212695,,7.373525509217565,-0.0011865190889708973,56.255335385297705,1.0,0.8916403347220466,1.005570524251889,0.12246585244367071,15.915728702351199,0.16231338570552148,21.193996185847215,0.03549999599105885,4.635395758407241,0.48324675070263756,0.06806356053041937,0.56967461658166,0.25908492596241744,193.92638888888888,90.0,6.388029529812767e-05,0.0067161701101478245,0.018368718763332882,0.0011401768942020313,0.0026242583025716686,0.6686307120121059,0.0009872785587975456,0.005813106872129618,0.0,0.611171480023452,0.0,1.6715534074632923,0.0,0.10375609737238484,0.0,0.23880750553402183,0.0,60.84539479310163,0.0,0.08984234885057664,0.0,0,0,1,0.0,0.0,0.005813106872129618,0.0,0.0,0.611171480023452,0.0,0.0,1.6715534074632923,0.0,0.0,0.10375609737238484,0.0,0.0,0.23880750553402183,0.0,0.0,60.84539479310163,0.0,0.0,0.08984234885057664
874,2026-01-05 13:30:00,412350.0,0.4532844134682521,13,30,0,240,0.6153846153846154,2026-01-05 13:30:00-05:00,688.501785431077,0.0018413240811505638,0.3912060814143776,0.1586844760424856,0.4029717713784537,0.12485401128146753,0.41526976514073594,0.09154205655842271,0.42276116876011266,0.07219973584059051,0.45254938984056925,0.001624184330337505,946535.3192307692,0.43564142998394273,0.005795158392262242,0.41663006524790874,0.021588224228246456,1.6978862102230756,0.10363257973425775,0.24214229807852347,4.482244931890719,0.000802157055776301,61.04848130906368,1.0,0.5529295072873119,0.7844257793093322,0.340418856341167,0.3315490755716879,0.3509682264757047,0.2915254979630759,0.36995659796493224,0.2252367330700192,0.4014728451595269,0.12905373036658965,0.42740470803499353,0.060550819742349875,814165.5138461539,0.5064694991219173,0.007695091670363782,0.37855474018209134,0.035595447779433395,2.0994165812780876,0.18805971238036207,0.14115582125130785,9.249792057525385,0.0009325744851014507,58.170715047975655,1.0,0.6428266719624335,1.0049493109485423,0.33224755195060507,0.3642972259902203,0.34504488415027645,0.3136969544832735,0.3572927466028317,0.26866391153505603,0.37996320473439726,0.19296923444234027,0.4198633497229163,0.07959985973386734,875930.8558352402,0.47075633567766645,0.007654395335278898,0.368820377358334,0.03643565139076691,2.3181700583325364,0.19757938350226895,,7.377708997200311,0.0008668149772374855,56.31391454973768,1.0,0.5974984260524228,1.0050367412766654,0.12248238692069191,15.916949682667212,0.16226754975899843,21.199264298658804,0.03544390834269501,4.630530145122634,0.48326688623622854,0.06614494537451464,0.5700852937393494,0.2576768068802744,193.93680555555557,90.0,6.368305925562903e-05,0.004787268461362008,0.018658090222231603,0.001138819557519316,0.002660904374489269,0.6708624319677329,0.0010059566654771726,0.005795158392262242,0.0,0.43564142998394273,0.0,1.6978862102230756,0.0,0.10363257973425775,0.0,0.24214229807852347,0.0,61.04848130906368,0.0,0.09154205655842271,0.0,0,0,1,0.0,0.0,0.005795158392262242,0.0,0.0,0.43564142998394273,0.0,0.0,1.6978862102230756,0.0,0.0,0.10363257973425775,0.0,0.0,0.24214229807852347,0.0,0.0,61.04848130906368,0.0,0.0,0.09154205655842271
875,2026-01-05 13:45:00,401292.0,0.4526632517742335,13,45,0,255,0.6538461538461539,2026-01-05 13:45:00-05:00,688.6214032783422,-0.0013703574964465393,0.3915973249406314,0.1559406128294163,0.4030708353819847,0.12303647904778515,0.41532638863759036,0.08989764233166246,0.42362001390070325,0.06855964524928701,0.4532636966260058,-0.0013247141922944085,944285.6038461538,0.42496888480085293,0.005790042846458177,0.416921269929541,0.021569964917326837,1.6570254973378054,0.10347260489239192,0.2490384171983546,4.485052336683387,-0.0005823592970433746,60.81149282859558,1.0,0.5066936703394785,0.7837333450853938,0.3405516448393709,0.32920588883880636,0.35099156326359776,0.2896698928181342,0.3700371817598969,0.22329126392479529,0.40165917958641134,0.12698345955977175,0.42754801826259026,0.05874248608075184,814340.536923077,0.4927815598081988,0.00769491559260963,0.3787309276733299,0.03568150562811147,2.0720068505925506,0.1884266798453183,0.14198355800415277,9.248490337641849,-0.0006752869045937839,58.07683412822563,1.0,0.5875472443866986,1.0049263158725525,0.3322557209031824,0.3623941539478781,0.34506754394742944,0.31181057075363805,0.35740730889337696,0.2665192918851965,0.3800754072365845,0.1909827448858469,0.4199636347943495,0.07786297257831991,875401.0491428572,0.4584093203828374,0.007650188327853429,0.3689169076853167,0.03652658059153138,2.2927507237929965,0.1980206373338046,,7.38071806574429,-0.0006281846486275845,56.257658340196315,1.0,0.5465649589179984,1.0044843531586995,0.12239096261164342,15.90543276773438,0.16205342840790093,21.1829332119686,0.035337477864191474,4.619164437499127,0.4832800242384716,0.06763697371994373,0.5702817063814983,0.2598365432719668,193.94722222222222,90.0,6.362684446657337e-05,0.004669987745064318,0.018209071399316545,0.001137061592224087,0.002736685903278622,0.6682581629515999,0.0009878861794688184,0.005790042846458177,0.0,0.42496888480085293,0.0,1.6570254973378054,0.0,0.10347260489239192,0.0,0.2490384171983546,0.0,60.81149282859558,0.0,0.08989764233166246,0.0,0,0,1,0.0,0.0,0.005790042846458177,0.0,0.0,0.42496888480085293,0.0,0.0,1.6570254973378054,0.0,0.0,0.10347260489239192,0.0,0.0,0.2490384171983546,0.0,0.0,60.81149282859558,0.0,0.0,0.08989764233166246
